Index,GHC,Measurement
1,528159,116.9138803
2,528159,114.1594248
3,528159,127.3157988
4,528159,112.39849
5,528159,119.2400856
6,528159,122.1087084
7,528159,114.8911076
8,528159,123.7054806
9,528159,121.1559563
10,528159,122.1695852
11,528159,114.3458996
12,528159,114.1167021
13,528159,119.9972439
14,528159,113.7717009
15,528159,125.3886309
16,528159,124.8263683
17,528159,127.7168045
18,528159,113.3674736
19,528159,139.0839119
20,528159,125.5667915
21,528159,117.3700094
22,528159,111.4585075
23,528159,115.0055828
24,528159,118.4033775
25,528159,123.7877922
26,528160,123.1762896
27,528160,120.2573061
28,528160,113.5360632
29,528160,120.6822777
30,528160,112.6267996
31,528160,120.9685917
32,528160,113.856451
33,528160,113.5681906
34,528160,113.9889765
35,528160,119.4449034
36,528160,119.0638208
37,528160,120.2772217
38,528160,119.059659
39,528160,110.4144831
40,528161,124.2324018
41,528161,118.1997709
42,528163,114.4718657
43,528163,128.5490398
44,528163,117.427556
45,528163,122.8540049
46,528165,116.3145084
47,528165,122.9819689
48,528167,112.0396376
49,528167,110.6982565
50,528167,114.1167164
51,528167,119.0928659
52,528167,125.071558
53,528168,121.9964876
54,528168,126.7207079
55,528170,111.0291452
56,528170,114.9042482
57,528170,119.8764048
58,528170,116.535861
59,528170,110.798027
60,528171,118.7752848
61,528171,121.3657646
62,528172,119.4705973
63,528172,120.1196175
64,528172,122.7835741
65,528172,114.2720718
66,528172,120.9663134
67,528172,115.9775124
68,528172,118.7817764
69,528172,117.8199978
70,528172,124.6973877
71,528172,117.4483395
72,528172,121.5269556
73,528172,110.822896
74,528172,114.8663979
75,528172,111.7781744
76,528172,112.7068014
77,528172,113.3818731
78,528172,113.3948631
79,528172,122.4150257
80,528172,112.5134525
81,528172,115.6417294
82,528173,114.6434298
83,528173,122.9806118
84,528173,123.0254965
85,528173,121.1564589
86,528173,109.9119997
87,528174,114.414835
88,528174,113.2496367
89,528174,116.0203285
90,528174,116.5412016
91,528174,122.8019514
92,528174,116.1877356
93,528174,116.0725451
94,528174,112.2156763
95,528174,121.7307501
96,528174,127.3204117
97,528174,125.0901661
98,528174,105.903904
99,528174,117.2002983
100,528174,125.0512247
101,528174,123.0786762
102,528174,115.6558886
103,528174,124.0209484
104,528174,112.4845896
105,528174,118.3302908
106,528174,116.3092871
107,528174,112.0254421
108,528174,126.3422031
109,528174,116.5399818
110,528174,117.9872246
111,528174,124.3379679
112,528174,123.8540468
113,528174,121.7187862
114,528178,116.6137228
115,528178,122.2539501
116,528178,117.2918386
117,528178,116.8582315
118,528178,120.462574
119,528178,128.4361563
120,528179,114.1844835
121,528179,113.6069889
122,528179,122.1425152
123,528179,115.9491205
124,528179,112.4267559
125,528179,113.2452126
126,528179,125.6093264
127,528179,124.0715141
128,528179,115.01262
129,528179,123.2872362
130,528179,118.5342045
131,528179,122.9360189
132,528179,122.8571243
133,528180,112.8332491
134,528180,113.8331623
135,528189,115.4687996
136,528189,109.0887556
137,528191,113.9961157
138,528191,111.3350973
139,528191,120.8891945
140,528191,107.0845041
141,528191,122.4466448
142,528191,117.2634134
143,528191,126.1032085
144,528192,118.9579258
145,528192,119.1095142
146,528192,111.2662935
147,528192,115.7697496
148,528192,119.0726042
149,528192,112.0517635
150,528192,112.2001553
151,528192,127.8046627
152,528192,121.2722664
153,528192,118.8803205
154,528192,111.5765591
155,528192,118.4257936
156,528192,114.6350498
157,528192,107.4740915
158,528192,113.8432417
159,528192,135.4674063
160,528192,122.4264317
161,528192,113.4821634
162,528192,118.5451002
163,528192,118.163146
164,528192,123.8611031
165,528192,136.7468767
166,528193,121.4251156
167,528193,115.1514101
168,528195,113.569767
169,528195,125.0588923
170,528196,109.8339167
171,528196,111.725563
172,528196,109.3066435
173,528196,115.882637
174,528198,114.2265491
175,528198,116.1160975
176,528198,123.8398876
177,528198,124.4883537
178,528198,119.6908579
179,528198,114.8458681
180,528198,111.10287
181,528198,115.2908745
182,528198,113.3590546
183,528198,121.0275841
184,528198,123.5338316
185,528198,108.2989788
186,528198,116.9972897
187,528199,113.7695923
188,528199,110.6219645
189,528199,123.0860825
190,528199,123.5551701
191,528202,110.1007595
192,528202,116.9091196
193,528202,123.385581
194,528202,121.3681507
195,528205,113.4620934
196,528205,108.0649748
197,528205,131.2818489
198,528207,120.736371
199,528207,112.5645266
200,528207,124.832057
201,528208,115.2590017
202,528208,118.2169752
203,528208,130.4326487
204,528208,125.2902889
205,528208,115.8960514
206,528208,123.9321051
207,528211,109.6786995
208,528211,123.7187052
209,528212,111.3003073
210,528212,119.6170797
211,528213,116.893712
212,528213,118.2100439
213,528213,118.8443279
214,528213,121.1213503
215,528213,120.3314934
216,528213,122.8262482
217,528213,128.2602682
218,528213,119.9017773
219,528213,122.4150286
220,528213,120.5519361
221,528216,115.7315464
222,528216,116.6448603
223,528216,110.050457
224,528216,114.9210377
225,528219,120.1221027
226,528219,109.4578533
227,528219,117.1263399
228,528219,116.8268309
229,528219,122.0847092
230,528219,119.3885784
231,528219,121.3811073
232,528222,114.5036192
233,528222,135.2735929
234,528222,128.1180716
235,528222,115.9966402
236,528223,115.6325378
237,528223,126.3306675
238,528224,118.1591349
239,528224,119.5589819
240,528224,117.9761372
241,528224,113.1767759
242,528224,117.5714407
243,528224,127.3174238
244,528224,118.8941259
245,528224,120.7855186
246,528225,118.6136389
247,528225,119.5771551
248,528226,114.7077208
249,528226,114.1567316
250,528226,116.7807493
251,528228,108.430192
252,528228,122.7451096
253,528229,114.360919
254,528232,113.5037127
255,528232,112.8683825
256,528232,118.5922232
257,528234,110.4256592
258,528234,112.4370461
259,528234,118.4269648
260,528235,117.8343725
261,528235,120.9989176
262,528235,110.1719532
263,528236,115.5084553
264,528236,122.5920401
265,528236,115.5262203
266,528237,111.6055832
267,528237,120.0701399
268,528237,117.6443138
269,528237,117.7729044
