Index,GHC,Measurement
1,528159,10943.73202
2,528159,10837.24403
3,528159,11168.396
4,528159,12680.24206
5,528159,8934.484959
6,528159,10758.16703
7,528159,9180.421114
8,528159,9147.119045
9,528159,10823.13395
10,528159,12588.6519
11,528159,8962.918043
12,528159,9010.277987
13,528159,10779.2809
14,528159,12628.96705
15,528159,12064.44216
16,528159,11074.93997
17,528159,10653.795
18,528159,13055.39203
19,528159,10860.56685
20,528160,8630.409956
21,528160,10985.05116
22,528160,11039.34312
23,528160,12656.90994
24,528160,13019.63305
25,528160,11203.10688
26,528161,8808.212996
27,528161,10983.24108
28,528163,12753.60703
29,528163,10857.38492
30,528165,10762.71701
31,528165,9108.711958
32,528165,10835.66594
33,528165,11004.11606
34,528167,9074.980974
35,528167,9243.408203
36,528167,9054.27599
37,528167,8663.349867
38,528167,9097.98193
39,528168,9036.061049
40,528170,7802.816868
41,528170,10667.53793
42,528170,12560.08792
43,528170,8786.466837
44,528170,12699.87798
45,528171,8708.323956
46,528171,10715.98291
47,528172,9090.559006
48,528172,11092.87
49,528172,12664.76417
50,528172,11168.15901
51,528172,11050.36902
52,528172,11004.6339
53,528172,10933.321
54,528173,9205.169916
55,528173,10767.17496
56,528174,9088.929892
57,528174,10920.57896
58,528174,12220.68596
59,528174,8989.553928
60,528174,12708.33206
61,528174,8796.376944
62,528174,8981.087208
63,528174,10944.875
64,528174,8825.810909
65,528174,12651.23892
66,528174,11021.22307
67,528174,8756.873131
68,528174,12721.80986
69,528174,9174.819946
70,528174,12445.84703
71,528174,11104.12502
72,528174,12858.13498
73,528178,8803.77984
74,528178,13301.78905
75,528178,12849.1981
76,528178,12782.71508
77,528178,8779.722929
78,528179,9054.393053
79,528179,9036.499977
80,528179,6998.373032
81,528179,9253.78108
82,528179,10590.55614
83,528179,12727.74291
84,528179,12957.07989
85,528179,7061.653137
86,528179,8662.363052
87,528179,10794.46197
88,528179,12709.32317
89,528180,12578.07994
90,528180,10941.86592
91,528189,8803.742886
92,528189,10911.18789
93,528189,11037.55403
94,528189,11225.98481
95,528191,9137.524128
96,528191,9223.592043
97,528191,10967.76295
98,528191,8793.267012
99,528191,9109.087944
100,528191,6884.312868
101,528191,10934.16882
102,528192,13057.55186
103,528192,12558.68816
104,528192,8802.819967
105,528192,9038.887024
106,528192,8769.741058
107,528192,8767.465115
108,528192,8753.603935
109,528192,10868.28709
110,528192,12678.66516
111,528192,9270.372152
112,528192,10697.88814
113,528192,10968.30511
114,528192,12259.70793
115,528192,10964.64586
116,528192,12135.06103
117,528192,12973.76084
118,528192,12457.04603
119,528192,11073.59505
120,528192,9144.187927
121,528192,8973.90604
122,528192,12204.99587
123,528192,13138.0949
124,528192,8646.260023
125,528192,9068.682909
126,528192,10978.95789
127,528192,12585.66689
128,528192,8661.200047
129,528193,9178.535938
130,528193,10501.61099
131,528195,12657.44781
132,528195,11147.12405
133,528196,10878.06702
134,528196,13039.99591
135,528196,8694.272041
136,528196,11092.22507
137,528196,11080.77502
138,528196,10986.80806
139,528198,12560.02307
140,528198,12803.53403
141,528198,12661.77106
142,528198,12842.85998
143,528198,10598.65499
144,528198,12443.32695
145,528198,9096.50588
146,528198,10928.42293
147,528198,9194.772959
148,528198,8754.390955
149,528199,12863.61909
150,528199,8755.407095
151,528199,9090.864897
152,528202,11029.75607
153,528202,12808.21204
154,528205,11023.30589
155,528205,8788.663864
156,528205,8722.048998
157,528205,10945.23001
158,528207,8698.364973
159,528207,12866.22405
160,528207,11073.95697
161,528207,10822.03102
162,528208,12498.61598
163,528208,11038.66386
164,528208,12462.47387
165,528208,8955.991983
166,528208,8740.40103
167,528208,13056.02884
168,528211,9066.048861
169,528211,9080.500126
170,528212,13084.6808
171,528212,13065.18507
172,528212,8778.508902
173,528212,11022.59994
174,528213,10971.28487
175,528213,10757.47299
176,528216,8597.923994
177,528216,13011.28197
178,528219,12696.71488
179,528219,9143.517971
180,528219,9145.48707
181,528222,8627.434015
182,528222,13135.25796
183,528223,9118.995905
184,528224,10534.33084
185,528224,8854.21896
186,528224,10920.48597
187,528224,12696.07711
188,528224,10927.89102
189,528224,9021.719933
190,528224,12608.09398
191,528224,11185.96292
192,528224,10996.20104
193,528224,10874.01986
194,528224,12795.20917
195,528224,12608.96897
196,528224,9184.64303
197,528225,10913.76686
198,528225,10931.52809
199,528226,7128.829002
200,528226,8718.533039
201,528226,10976.83907
202,528226,12584.50818
203,528228,10669.69705
204,528228,8818.037033
205,528229,11000.669
206,528232,9118.21413
207,528232,10941.78915
208,528232,10657.39202
209,528234,12588.81807
210,528234,8720.598936
211,528234,13158.4549
212,528235,8688.471794
213,528235,12613.21306
214,528235,9071.205139
215,528235,9079.09894
216,528236,8697.525978
217,528236,12578.92489
218,528236,10957.31616
219,528237,12525.43306
220,528237,10907.83405
221,528237,8730.309963
222,528237,10954.02598
223,528237,10583.04596
224,528237,13269.24014
225,528237,12666.08906
226,528237,10774.57309
227,528237,13094.17892
228,528237,13172.07193
229,528237,10917.63902
230,528237,9074.295044
231,528237,12421.28706
232,528238,8684.237003
233,528238,10640.63501
234,528238,8851.65596
235,528238,11019.36483
236,528238,8794.68894
237,528238,8667.464018
238,528239,9186.48386
239,528239,10935.14705
240,528241,8803.303957
241,528241,11138.78298
242,528242,12837.15296
243,528242,8703.707933
244,528244,10519.97399
245,528244,10953.79305
246,528245,9091.237068
247,528245,8694.826126
248,528245,8621.663094
249,528245,12726.55821
250,528245,10596.74096
251,528245,9107.891083
252,528247,10846.38906
253,528247,11073.39501
254,528247,10913.04111
255,528247,8790.384054
256,528247,10884.55796
257,528247,12583.31084
258,528249,11116.63103
259,528249,13030.79009
260,528250,8789.779902
261,528250,12705.9021
262,528250,9143.697977
263,528250,12670.52388
264,528250,11101.23801
265,528255,11034.09195
266,528255,8592.894077
267,528258,10869.48609
268,528258,8740.210056
269,528258,10915.27104
270,528258,11182.26504
271,528258,10984.75003
272,528258,9112.125874
273,528258,12654.19292
274,528258,8768.057823
275,528258,8813.622952
276,528259,12520.24889
277,528259,12783.50711
278,528261,9016.560078
279,528261,8684.22699
280,528261,10933.92801
281,528261,8753.597975
282,528261,8992.723942
283,528261,8683.902025
284,528261,8781.615019
285,528261,9052.625179
286,528263,10903.63789
287,528263,13064.35394
288,528264,10825.00505
289,528264,12682.23882
290,528266,12769.59014
291,528267,9061.783075
292,528267,11012.26783
293,528267,12647.51911
294,528268,8677.213192
295,528268,10985.61502
296,528269,10470.96109
297,528269,8735.177994
298,528270,8833.394051
299,528270,11054.67606
300,528270,10607.08904
301,528270,8774.950981
302,528270,9094.535828
303,528270,10764.8921
304,528270,8709.730864
305,528270,12639.63008
306,528270,9161.07893
307,528270,10968.39499
308,528270,9023.04697
309,528270,11218.05096
310,528270,11024.60408
311,528270,9142.072201
312,528270,10736.89008
313,528270,10955.9381
314,528272,10884.66883
315,528272,8742.98501
316,528273,11007.15709
317,528273,8768.992901
318,528273,8823.195934
319,528273,10830.69706
320,528273,13120.68892
321,528273,10771.00086
322,528276,11116.27698
323,528276,10003.32689
324,528276,9129.477024
325,528276,8870.430231
326,528276,11063.18808
327,528276,12667.52291
328,528276,10972.10479
329,528276,10854.00796
330,528276,13119.102
331,528276,10755.99885
332,528276,12404.32596
333,528276,8641.547918
334,528276,10973.85287
335,528277,9236.323833
336,528277,12735.77285
337,528277,12665.27891
338,528277,8713.802814
339,528277,8823.138952
340,528277,12098.26994
341,528278,10878.14212
342,528278,11186.97882
343,528278,8753.34096
344,528278,8727.314949
345,528278,13109.27606
346,528278,8656.563997
347,528278,11000.35906
348,528278,10495.25714
349,528278,10877.491
350,528278,8986.675024
351,528278,10648.4189
352,528278,12672.12701
353,528278,11003.7868
354,528278,10992.35106
355,528278,12955.14202
356,528278,12923.38395
357,528281,8704.21195
358,528281,9136.946917
359,528281,9100.507975
360,528283,10976.31407
361,528283,10796.89503
362,528283,10914.06417
363,528283,12839.51402
364,528285,8792.697906
365,528285,9073.604107
366,528286,11098.80018
367,528286,13140.57207
368,528286,13108.18887
369,528286,12508.01897
370,528286,8979.52199
371,528286,9127.091885
372,528286,11265.77401
373,528286,8708.799124
374,528288,11176.59616
375,528288,8801.370859
376,528291,8610.503912
377,528291,12745.19491
378,528291,13117.53488
379,528291,12412.86397
380,528292,10985.60905
381,528292,12494.3409
382,528292,12140.12384
383,528292,10941.0851
384,528292,11075.49977
385,528292,12668.62583
386,528292,8706.377983
387,528292,10986.03916
388,528293,9522.18008
389,528293,11229.28715
390,528293,8673.583984
391,528293,11312.80398
392,528293,9168.839931
393,528293,11088.57703
394,528293,10672.83201
