Index,GHC,Measurement
156,510469,38471
157,510469,38660
158,510469,38330
159,510469,38290
160,510469,38671
161,510469,38909
162,510469,38530
163,510469,38401
164,510469,38980
165,510469,38700
166,510469,38710
167,510469,38939
168,510469,38580
169,510469,38760
170,510469,38370
171,510470,38230
172,510470,38580
173,510470,38591
174,510470,38560
175,510470,38720
176,510470,38530
177,510470,38610
178,510471,38020
179,510471,38609
180,510471,38710
181,510471,38679
182,510471,39380
183,510472,38631
184,510472,38889
185,510472,38399
186,510472,38401
187,510472,38580
188,510472,38680
189,510472,38670
190,510472,38821
191,510472,38521
192,510472,38440
193,510473,38520
194,510473,38491
195,510473,38480
196,510473,42330
197,510473,38991
198,510473,38780
199,510473,38180
200,510473,38731
201,510473,38729
202,510473,38351
203,510473,38641
204,510473,38970
205,510473,39000
206,510473,38861
207,510473,38541
208,510473,38649
209,510474,38510
210,510474,38560
211,510474,38580
212,510474,38868
213,510475,38570
214,510475,38609
215,510475,38809
216,510475,38549
217,510475,38430
218,510475,38720
219,510475,38590
220,510475,38860
221,510475,38519
222,510475,38632
223,510475,38680
224,510475,39040
225,510476,38571
226,510476,38750
227,510476,38621
228,510476,38710
229,510478,38750
230,510478,38759
231,510478,38770
232,510478,38550
233,510478,38388
234,510478,38889
235,510478,38922
236,510478,38740
237,510478,38459
238,510479,38628
239,510479,38732
240,510479,39059
241,510479,38910
242,510479,38640
243,510479,38520
244,510479,38960
245,510480,38361
246,510480,38940
247,510481,38780
248,510481,38829
249,510481,38481
250,510481,38860
251,510481,38781
252,510481,39450
253,510481,38551
254,510481,38469
255,510481,38390
256,510481,38930
257,510481,38600
258,510481,39070
259,510482,38799
260,510482,39250
261,510482,38790
262,510482,38711
263,510482,38489
264,510482,38519
265,510483,38409
266,510484,38888
267,510487,38500
268,510488,38780
269,510489,38609
270,510490,38780
271,510493,38432
272,510498,38920
273,510498,38560
274,510498,38879
275,510498,38789
276,510503,39140
277,510503,38410
278,510503,38940
279,510503,38430
280,510505,38590
281,510505,38890
282,510505,38610
283,510505,39020
284,510506,38490
285,510506,38600
286,510506,38699
287,510506,38561
288,510506,38551
289,510506,42811
290,510506,38931
291,510506,38478
292,510507,38509
293,510507,42341
294,510507,38690
295,510507,38741
296,510507,38931
297,510507,38360
298,510507,38619
299,510507,38590
300,510507,38950
301,510507,38728
302,510507,38580
303,510507,38950
304,510507,38770
305,510507,38878
306,510507,39011
307,510507,38761
308,510507,38880
309,510507,38472
310,510507,38231
311,510507,38241
312,510508,38759
313,510508,38541
314,510508,38830
315,510508,38461
316,510508,38520
317,510508,38750
318,510514,38900
319,510514,38541
320,510514,38640
321,510514,38780
322,510515,38810
323,510515,38770
324,510515,38320
325,510515,38790
326,510515,38841
327,510515,42360
328,510515,38839
329,510515,38860
330,510516,38640
331,510516,38921
332,510516,38670
333,510516,39219
334,510516,38870
335,510516,38669
336,510516,38639
337,510516,38688
338,510516,38921
339,510516,38850
340,510516,38460
341,510516,38931
342,510516,38600
343,510516,38889
344,510516,39030
345,510516,38910
346,510516,38881
347,510516,38600
348,510516,38599
349,510517,38511
350,510517,39109
351,510517,39201
352,510517,39099
353,510518,38819
354,510518,38840
355,510518,38289
356,510518,38681
357,510518,38771
358,510518,39010
359,510519,38421
360,510519,38999
361,510519,38939
362,510519,38420
363,510519,38470
364,510519,38979
365,510519,38479
366,510519,38701
367,510519,38890
368,510519,38922
369,510520,38419
370,510520,38979
371,510520,38860
372,510520,38739
373,510522,38950
374,510522,38300
375,510523,38770
376,510523,38869
377,510523,38431
378,510523,38700
379,510523,38999
380,510523,38469
381,510523,38710
382,510524,39309
383,510524,38320
384,510524,38541
385,510524,38951
386,510524,38240
387,510524,38800
388,510524,38949
389,510524,38669
390,510524,38860
391,510524,38420
392,510525,38340
393,510525,38670
394,510525,38389
395,510525,38901
396,510525,38550
397,510525,39280
398,510525,38649
399,510527,38760
400,510527,38830
401,510527,38869
402,510527,38161
