Index,GHC,Measurement
1,510503,930.8350086
2,510503,932.8260422
3,510505,927.0868301
4,510506,931.8430424
5,510506,934.4389439
6,510506,940.5651093
7,510507,924.9939919
8,510507,934.3810081
9,510507,940.5379295
10,510507,931.5788746
11,510507,928.6940098
12,510507,926.8710613
13,510507,924.1421223
14,510507,934.3349934
15,510507,930.8989048
16,510507,927.7620316
17,510507,922.7647781
18,510507,926.9769192
19,510508,931.3671589
20,510508,924.5169163
21,510508,935.5740547
22,510514,933.6678982
23,510514,940.0918484
24,510514,927.0570278
25,510515,931.1401844
26,510515,941.7579174
27,510515,931.4630032
28,510516,931.0569763
29,510516,931.0920238
30,510516,926.7239571
31,510516,931.9179058
32,510516,936.9139671
33,510516,926.2340069
34,510516,928.716898
35,510516,935.51898
36,510516,932.1570396
37,510517,933.4697723
38,510518,939.3839836
39,510518,929.88801
40,510519,934.5641136
41,510519,930.8230877
42,510519,928.2360077
43,510519,934.1888428
44,510520,945.0850487
45,510520,927.1388054
46,510520,925.1010418
47,510522,943.3610439
48,510523,943.1271553
49,510523,935.628891
50,510523,926.6419411
51,510523,922.2259521
52,510524,941.9019222
53,510524,923.95401
54,510524,929.9631119
55,510524,932.723999
56,510524,939.4309521
57,510524,937.9241467
58,510525,935.5959892
59,510525,929.2271137
60,510525,926.9399643
61,510525,928.7497997
62,510525,923.3989716
63,510527,932.3220253
64,510527,941.7319298
65,510527,944.7548389
66,510527,939.7759438
67,510527,927.3769855
68,510529,931.5869808
69,510532,986.4268303
70,510532,928.3559322
71,510535,931.1130047
72,510535,920.8710194
73,510538,931.6940308
74,510539,932.1830273
75,510539,932.0549965
76,510539,926.6409874
77,510540,928.6820889
78,510541,925.1410961
79,510551,937.0241165
80,510552,934.9269867
81,510553,927.1140099
82,510553,940.4289722
83,510553,922.2028255
84,510554,931.0281277
85,510554,934.4530106
86,510554,932.076931
87,510556,933.5751534
88,510556,933.2959652
89,510556,932.2071075
90,510558,934.3209267
91,510558,982.1329117
92,510558,937.9761219
93,510558,933.1629276
94,510562,934.4301224
95,510563,936.2001419
96,510563,933.578968
97,510564,931.0050011
98,510564,933.5911274
99,510564,934.9400997
100,510564,932.4338436
101,510564,934.0178967
102,510566,932.281971
103,510566,936.1488819
104,510566,928.5778999
105,510567,943.1920052
106,510567,935.5862141
107,510568,945.2910423
108,510568,942.0809746
109,510568,921.2009907
110,510568,942.6841736
111,510568,935.1072311
112,510568,933.4797859
113,510568,931.2708378
114,510568,935.9171391
115,510568,955.6438923
116,510568,931.86903
117,510568,942.9171085
118,510568,955.0631046
119,510568,954.5381069
120,510568,955.1270008
121,510568,929.5370579
122,510568,942.7440166
123,510568,940.5488968
124,510568,924.7858524
125,510568,935.0178242
126,510569,938.9281273
127,510569,936.4411831
128,510569,992.7759171
129,510569,943.4978962
130,510569,934.1869354
131,510569,940.8199787
132,510570,946.5098381
133,510571,939.5489693
134,510571,933.1679344
135,510571,938.5979176
136,510571,927.218914
137,510571,939.5549297
138,510571,941.8210983
139,510571,932.9009056
140,510571,933.8450432
141,510571,929.6379089
142,510571,998.6550808
143,510571,928.0560017
144,510572,934.887886
145,510572,928.9321899
146,510572,932.4579239
147,510573,938.4040833
148,510573,931.7638874
149,510573,939.5759106
150,510575,930.161953
151,510575,930.3410053
152,510579,936.0849857
153,510581,926.6791344
154,510581,936.2258911
155,510581,936.2831116
156,510587,928.9700985
157,510587,937.9529953
158,510587,945.1580048
159,510587,939.4729137
160,510587,927.9909134
161,510587,932.2040081
162,510587,930.4640293
163,510587,917.4249172
164,510588,929.8181534
165,510588,934.2708588
166,510588,932.6889515
167,510589,937.6900196
168,510590,929.5949936
169,510590,939.4409657
170,510590,932.9309464
171,510592,940.5510426
172,510592,934.0510368
173,510592,939.1880035
174,510592,933.6028099
175,510592,936.4731312
176,510593,939.9728775
177,510593,935.4560375
178,510593,941.6000843
179,510593,934.4041348
180,510593,930.8028221
181,510593,937.4499321
182,510593,934.7028732
183,510593,929.1779995
184,510593,941.931963
185,510593,933.4449768
186,510593,927.1581173
187,510594,942.884922
188,510594,946.0930824
189,510594,942.9929256
190,510594,938.4529591
191,510594,935.0860119
192,510594,929.9361706
193,510594,931.5049648
194,510594,941.0638809
195,510596,929.7308922
196,510596,930.5508137
197,510597,931.2829971
