Index,GHC,Measurement
1,510230,48.942
2,510230,49.7
3,510230,49.382
4,510230,49.04
5,510230,49.2
6,510231,48.302
7,510231,48.96
8,510231,48.296
9,510231,47.66
10,510232,48.98
11,510232,49.1
12,510232,48.44
13,510232,48.78
14,510232,49.28
15,510233,49.822
16,510234,49.578
17,510234,47.7
18,510235,48.482
19,510236,48.9
20,510236,48.942
21,510237,49
22,510244,49.178
23,510244,48.88
24,510245,48.064
25,510248,48.882
26,510249,49.42
27,510249,49.04
28,510249,48.52
29,510249,48.64
30,510249,48.918
31,510249,48.78
32,510249,48.14
33,510249,48.558
34,510249,49.66
35,510250,49.72
36,510250,49.498
37,510250,48.882
38,510250,49.682
39,510250,49.418
40,510250,47.618
41,510250,48.86
42,510250,48.84
43,510250,50.72
44,510250,49.658
45,510250,48.54
46,510250,48.6
47,510250,49.44
48,510250,48.7
49,510250,47.598
50,510250,48
51,510250,49.36
52,510251,46.918
53,510251,48
54,510251,46.582
55,510252,50.962
56,510252,53.582
57,510252,52.582
58,510254,53.276
59,510254,52.558
60,510255,53.1
61,510255,52.32
62,510255,52.7
63,510257,53.22
64,510257,52.74
65,510257,53.22
66,510257,53.34
67,510258,53.462
68,510258,52.52
69,510258,53.58
70,510258,54.26
71,510258,52.82
72,510258,53.06
73,510258,53.182
74,510258,53.82
75,510258,51.6
76,510259,53.278
77,510259,53.8
78,510259,53.482
79,510259,53.2
80,510260,52.8
81,510260,52.32
82,510260,52.46
83,510261,53.958
84,510261,53.34
85,510261,51.962
86,510261,52.76
87,510263,52.36
88,510263,52.902
89,510263,52.74
90,510263,52.936
91,510265,53.34
92,510265,53.14
93,510265,50.46
94,510265,53.34
95,510266,52.3
96,510266,53.642
97,510269,53.224
98,510269,51.94
99,510269,54.102
100,510269,53.782
101,510269,53.462
102,510269,51.564
103,510269,53.138
104,510269,53.158
105,510269,53.72
106,510269,52.618
107,510269,52.16
108,510269,51.36
109,510269,51.6
110,510269,53.184
111,510269,51.62
112,510269,52.48
113,510269,52
114,510270,53.222
