Index,GHC,Measurement
1,509249,2442.731142
2,509262,2460.918903
3,509274,2448.479891
4,509283,2421.006918
5,509289,2425.122976
6,509296,2450.628042
7,509300,2411.667109
8,509301,2447.142124
9,509302,2433.041096
10,509311,2446.573973
11,509317,2479.801178
12,509335,2426.87583
13,509341,2446.588039
14,509353,2441.641092
15,509370,2449.018955
16,509378,2433.680773
17,509399,2470.132113
18,509409,2471.62199
19,509410,2464.575052
20,509411,2464.482069
21,509425,2458.47106
22,509437,2454.446077
23,509453,2422.696829
24,509463,2446.712017
25,509477,2451.380014
26,509495,2459.360838
27,509506,2445.716143
28,509509,2429.922819
29,509513,2479.718208
30,509516,2487.009048
31,509518,2436.801195
32,509525,2466.822863
33,509541,2462.241173
34,509548,2491.616011
35,509559,2468.351126
36,509588,2430.426836
37,509597,2459.592104
38,509605,2480.275869
39,509618,2490.714073
40,509629,2475.971937
41,509630,2494.758844
42,509631,2481.333971
43,509633,2460.376978
44,509648,2478.964806
45,509657,2466.186047
46,509669,2477.962971
47,509676,2485.85701
48,509686,2473.089218
49,509709,2475.692034
50,509723,2481.633902
51,509741,2449.021101
52,509756,2452.506065
53,509774,2456.623793
54,509783,2460.156918
55,509786,2488.22999
56,509789,2467.168808
57,509801,2462.781191
58,509814,2438.086987
59,509836,2419.748783
60,509849,2424.219847
61,509862,2474.697828
62,509877,2475.111008
63,509888,2432.464123
64,509899,2437.879086
65,509905,2445.872068
66,509907,2447.344065
67,509908,2462.455034
68,509909,2454.963923
69,509924,2461.194038
70,509929,2438.953161
71,509946,2446.367979
72,509960,2475.244045
73,509967,2444.903851
74,509984,2465.092897
75,509996,2497.654915
76,510008,2471.826077
77,510020,2467.58008
78,510039,2448.627234
79,510040,2449.824095
80,510041,2431.868076
81,510060,2436.287165
82,510062,2439.235926
83,510074,2449.723005
84,510087,2470.934868
85,510094,2445.279837
86,510096,2429.352999
87,510097,2441.730022
88,510097,2473.948956
89,510098,3118.307114
90,510098,3043.929815
91,510100,3074.685097
92,510117,3070.044041
93,510132,3067.0681
94,510142,3064.219952
95,510155,3058.809996
96,510168,3105.051994
97,510171,3005.05209
98,510175,3057.116032
99,510177,3052.881956
100,510187,3049.845934
101,510196,3060.902119
102,510208,3086.73501
103,510220,3054.383039
104,510237,3035.778046
105,510250,3047.533035
106,510260,3080.052137
107,510269,3067.810059
108,510286,3056.436062
109,510304,3059.880972
110,510310,3077.889204
111,510320,3061.831951
112,510332,3093.780994
113,510351,3107.351065
114,510367,3089.613914
115,510381,3081.232071
116,510392,3104.778051
