Index,GHC,Measurement
1,528189,4305.356979
2,528189,4083.635092
3,528189,4400.648117
4,528189,3967.828989
5,528189,3987.727165
6,528191,3971.742153
7,528191,3961.092949
8,528191,3984.556913
9,528191,4005.431175
10,528191,4010.432005
11,528192,3974.822044
12,528192,4018.646002
13,528192,3991.785049
14,528192,3933.282137
15,528192,3969.88821
16,528192,4018.697977
17,528192,3968.883991
18,528192,4006.071091
19,528192,4655.472994
20,528192,3952.342033
21,528192,4746.754885
22,528192,4005.939007
23,528192,3888.985872
24,528192,4429.553032
25,528192,4165.683031
26,528192,4034.05118
27,528192,3957.020998
28,528192,3973.572016
29,528192,4205.503941
30,528192,4569.564819
31,528192,3907.205105
32,528192,3914.585829
33,528192,3899.302006
34,528192,3944.561005
35,528193,4007.142067
36,528193,4406.961918
37,528195,3972.053051
38,528196,4088.364124
39,528196,4342.740059
40,528196,3998.885155
41,528196,4019.595861
42,528198,3961.676121
43,528198,3946.396112
44,528198,4117.325068
45,528198,3983.343124
46,528198,3992.653131
47,528198,3947.228193
48,528198,4853.925943
49,528198,4466.86697
50,528198,3924.216986
51,528199,3986.480951
52,528199,3963.258982
53,528199,3996.544838
54,528202,4113.609076
55,528205,4054.662943
56,528205,4027.361155
57,528205,4083.303928
58,528207,3985.498905
59,528207,3992.459059
60,528207,3962.555885
61,528208,3931.665897
62,528208,3993.932962
63,528208,3961.322069
64,528208,4013.864994
65,528208,3976.124048
66,528208,4013.581991
67,528208,4737.82897
68,528208,4054.672003
69,528211,4041.168928
70,528212,3975.203037
71,528213,3936.937094
72,528216,4020.359993
73,528216,4249.618053
74,528219,3927.041054
75,528219,4048.361063
76,528219,3937.434912
77,528222,3998.586893
78,528223,4491.372824
79,528223,4077.270985
80,528224,3914.119959
81,528224,4027.418852
82,528224,3952.80695
83,528224,4009.016991
84,528224,3973.036051
85,528224,4011.708975
86,528224,4190.023899
87,528224,3966.292143
88,528224,4304.915905
89,528225,3994.518042
90,528225,3962.863922
91,528226,3992.135048
92,528226,4010.849953
93,528226,4437.208891
94,528228,3983.840942
95,528229,3987.030983
96,528232,4358.776093
97,528232,3984.966993
98,528232,4000.240803
99,528232,3960.77919
100,528234,3966.28499
101,528234,4046.352863
102,528234,3982.640982
103,528235,3929.983139
104,528235,3990.173817
105,528236,3974.778891
106,528236,3997.154951
107,528236,3938.589096
108,528236,3974.224806
109,528236,4019.991159
110,528237,3918.205976
111,528237,3940.412045
112,528237,3969.554901
113,528237,3984.269142
114,528237,4025.166988
115,528237,3939.791918
116,528238,4031.05998
117,528238,3928.179026
118,528238,4045.013905
119,528238,4039.488077
120,528238,4048.27714
121,528239,4081.902981
122,528239,4638.906956
123,528241,4013.053894
124,528242,4047.672033
125,528244,4057.63793
126,528245,4088.825941
127,528245,3837.242126
128,528245,4003.64089
129,528247,4001.68395
130,528247,4008.468866
131,528247,4477.763176
132,528247,4785.068035
133,528247,4679.645061
134,528247,3988.443136
135,528249,3957.293987
136,528249,4124.228954
137,528250,3946.606159
138,528250,3918.889999
139,528250,4045.157909
140,528250,4003.945112
141,528250,3964.982986
142,528250,4583.945036
143,528255,3940.526962
144,528255,4039.203167
145,528258,4070.652008
146,528258,4695.794821
147,528258,4015.60688
148,528258,4215.222836
149,528259,4016.005039
150,528259,4010.577202
151,528259,3940.183163
152,528259,4492.168188
153,528261,4670.633793
154,528261,4677.411079
155,528261,4015.1999
156,528261,3930.748224
157,528261,3987.205029
158,528261,3995.800972
159,528263,3954.212904
160,528263,3974.627972
161,528264,3970.337152
162,528266,3957.073212
163,528267,4037.29105
164,528267,4070.199013
165,528268,3967.030048
166,528268,4031.589031
167,528269,3933.34794
168,528270,4002.753973
169,528270,4004.38714
170,528270,3910.624027
171,528270,4026.800156
172,528270,3924.757957
173,528270,3970.522881
174,528270,3974.293947
175,528270,4190.29808
176,528270,3951.802969
177,528270,3887.027025
178,528270,4112.947941
179,528272,3982.577085
180,528273,3944.100857
