Index,GHC,Measurement
125,525993,51689.99
126,525996,50273.21
127,525996,53360.73
128,526003,42929.85
129,526003,53508.41
130,526003,36877.54
131,526003,41729.65
132,526005,51246.98
133,526005,51246.23
134,526007,54072.88
135,526009,42138.41
136,526009,51920.7
137,526011,44990.9
138,526012,40334.4
139,526012,39674.31
140,526014,53398.39
141,526014,54386.7
142,526015,50891.59
143,526015,41756.14
144,526018,41426.29
145,526018,47004.49
146,526018,51472.61
147,526018,38420.47
148,526018,40474.27
149,526018,43761.1
150,526018,52253.39
151,526018,35404.17
152,526018,46149.77
153,526018,36574.17
154,526018,36976.94
155,526018,39452.35
156,526018,50647.31
157,526018,46696.35
158,526018,37118.33
159,526018,40662.99
160,526018,54664.66
161,526018,37594.6
162,526018,38991.15
163,526018,36504.73
164,526018,44566.68
165,526020,53287.6
166,526020,43796.5
167,526025,53590.31
168,526025,38622.68
169,526025,44270.91
170,526025,48955.86
171,526025,53460.45
172,526025,43388.25
173,526028,54953.64
174,526028,51490.31
175,526028,51974.38
176,526028,51932.58
177,526029,52140.73
178,526029,51234.66
179,526030,54081.6
180,526030,37317.12
181,526032,43959.82
182,526032,42594.16
183,526033,51470.73
184,526033,43894.29
185,526033,51134.16
186,526033,41894.59
187,526035,43297.49
188,526035,52582.89
189,526036,35163.07
190,526036,52718
191,526036,53518.18
192,526036,39429.59
193,526036,37490.86
194,526036,44288.47
195,526036,39443.06
196,526037,43946.92
197,526037,53689.65
198,526038,43555
199,526038,39218.87
200,526038,38026.05
201,526039,52315.53
202,526041,52282.89
203,526041,36277.98
204,526041,51481.65
205,526041,39144.48
206,526041,35848.71
207,526041,44082.07
208,526041,39626.73
209,526044,45555.59
210,526044,39694.01
211,526047,50578.88
212,526047,36869.62
213,526048,51632.35
214,526048,45698.47
215,526048,35883.81
216,526048,52163.92
217,526048,47483.37
218,526048,41752.92
219,526048,51529.9
220,526048,46540.41
221,526048,52264.64
222,526048,52793.93
223,526048,39854.73
224,526048,34434.95
225,526048,51867.9
226,526048,41231.16
227,526051,50786.56
228,526051,51691.51
229,526051,51806.8
230,526052,39998.34
231,526052,51883.96
232,526052,41954.03
233,526058,37454.95
234,526061,45348.35
235,526061,52659.22
236,526061,54081.19
237,526061,52608.84
238,526061,38853.17
239,526061,45250.39
240,526061,37617.11
241,526061,40336.01
242,526061,53889.87
243,526061,51881.28
244,526061,38965.9
245,526061,51257.43
246,526061,37006.88
247,526061,39819.78
248,526061,42641.9
249,526061,38211.45
250,526061,51734.45
251,526061,40247.9
252,526061,50434.25
253,526061,52036.64
254,526061,51395.18
255,526061,45911.33
256,526061,45502.58
257,526061,51557.08
258,526065,51734.45
259,526065,38364.55
260,526065,51681.64
261,526065,35981.59
262,526065,43182.46
263,526065,41657.28
264,526066,37464.52
265,526066,45260.28
266,526066,42203.86
267,526066,50156.06
268,526067,53269.05
269,526067,51937.18
270,526067,53358.71
271,526067,51224.6
272,526068,39153.41
273,526068,52626.93
274,526068,37618.11
275,526068,41329.23
276,526068,37335.93
277,526068,45798.69
278,526068,37901.54
279,526068,35496.67
280,526068,51613.04
281,526068,38403.7
282,526068,51364.79
283,526068,54901.76
284,526068,40456.12
285,526068,39195.06
286,526068,38084.7
287,526068,52115.63
288,526068,35720.07
289,526068,51216.39
290,526068,51033.3
291,526068,41156.66
292,526068,53068.61
293,526068,51734.45
294,526069,51285.81
295,526069,53123.09
296,526069,40821.25
297,526069,43390.92
298,526069,37039.41
299,526069,35707.39
300,526069,38929.9
301,526069,51828.55
302,526069,36278.73
303,526069,40716.86
304,526071,38023.38
305,526071,37869.32
306,526071,40217.08
307,526075,42668.79
308,526075,50571.24
309,526075,49663.73
310,526075,45995.34
311,526075,41761.35
312,526075,51220.87
313,526079,51823.21
314,526079,48767.24
315,526079,37441.2
316,526079,37598.02
317,526080,52017.79
318,526080,41237.44
319,526080,48522.8
320,526080,53258.17
321,526080,53659.36
322,526080,52076.3
323,526080,48398.34
324,526081,38549.69
325,526081,52190.61
326,526082,44947.23
327,526082,51358.42
328,526082,51715.06
329,526082,52941.66
330,526082,46544.41
331,526082,42810.24
332,526082,51330.33
333,526083,52871.66
334,526083,36231.29
335,526085,52440.28
336,526085,53145.16
337,526086,52466.47
338,526086,46103.81
339,526086,51974.77
340,526086,43960.09
341,526086,40283.14
342,526086,50703.13
343,526087,42941.9
344,526087,51337.44
345,526088,50905.95
346,526088,52282.11
347,526088,52807.79
348,526090,39420.97
349,526090,51502.75
350,526092,52965.17
351,526092,51343.06
352,526094,37919.1
353,526094,40006.52
354,526094,52176.29
355,526094,55699.09
356,526095,51780.88
357,526095,42192.48
358,526097,53790.19
359,526097,45386.08
360,526097,37739.55
361,526097,43910.72
362,526097,53407.3
363,526097,54114.04
364,526097,53902.25
365,526097,36585.76
366,526097,51143.45
367,526097,43207.11
368,526098,51948.68
369,526098,41156.9
370,526099,46894.87
371,526099,51606.22
372,526100,42370.03
373,526100,50920.68
374,526102,42821.7
375,526102,40250.2
376,526102,36149.96
377,526102,38018.65
378,526102,52145.37
379,526102,40106.84
380,526102,43095.72
381,526102,53726.54
382,526102,51919.55
383,526102,34861.39
384,526102,52588.79
385,526103,41315.64
386,526103,52423.87
387,526103,40423.82
388,526104,43822.68
389,526104,52894.71
390,526104,35432.87
391,526104,51775.17
392,526104,43519.18
393,526104,51541.22
394,526105,43902.78
395,526105,48947.35
396,526106,41842.78
397,526108,35834.47
398,526108,54297.74
399,526108,42126.31
400,526108,42800.35
401,526109,36302.5
402,526109,42110.43
403,526109,52356.79
404,526109,52392.65
405,526115,53563.8
406,526115,42326.71
407,526117,43652.79
408,526117,44777.36
409,526117,51560.85
410,526117,38585.62
411,526119,42516.7
412,526119,37287.86
413,526119,51323.59
414,526119,40190.21
415,526119,36025.43
416,526119,53047.41
417,526120,46238.91
418,526120,51890.84
419,526120,40425.68
420,526120,42665.94
421,526120,51801.47
422,526121,53219.91
423,526121,32050.8
424,526122,46565.35
425,526122,37753.72
426,526122,44951.54
427,526122,41343.06
428,526122,43877.32
429,526122,51073.67
430,526122,51991.66
431,526122,33249.93
432,526124,41381.23
433,526124,52070.13
434,526124,51712.4
435,526127,51544.24
436,526127,54179.03
437,526127,52538.93
438,526128,51739.01
439,526128,47040.93
440,526128,43163.12
441,526128,47755.63
442,526128,53401.22
443,526131,45437.65
444,526131,53303.34
445,526131,28073.06
446,526131,50846.73
447,526133,38247.38
448,526133,37647.29
449,526133,53770.87
450,526133,52159.67
451,526133,43198.36
452,526133,52837.53
453,526133,50469.7
454,526133,51307.87
455,526133,42979.66
456,526134,42451.82
457,526135,38565.53
458,526135,36309.43
459,526136,49260.14
460,526136,39834.88
461,526136,51361.79
462,526136,52058.96
463,526137,51838.48
464,526138,44855.84
465,526138,37424.87
466,526138,53579.29
467,526138,52260.37
468,526139,52821.66
469,526139,36374.73
470,526139,47218.31
471,526140,48534.51
472,526140,52709.71
473,526140,51675.95
474,526140,51486.92
475,526140,51068.48
476,526140,47797.47
477,526140,41959.04
478,526140,51351.68
479,526140,35175.72
480,526140,36378.87
481,526140,50475.13
482,526140,36418.97
483,526140,38418.59
484,526143,44935.46
485,526143,38552.22
486,526143,37884.4
487,526143,52332.26
488,526143,47662.16
489,526143,41840.3
490,526143,43560.39
491,526143,44500.18
492,526148,49934.35
493,526148,37864.22
494,526151,46908.31
495,526151,52778.09
496,526151,52460.6
497,526151,45954.5
498,526151,41745.49
499,526151,52002.42
500,526151,37102.48
501,526152,39684.16
502,526152,45451.45
503,526153,43742.06
504,526153,36604.03
505,526153,41248.32
506,526155,39974.93
507,526157,53077.42
508,526157,44028.85
509,526157,53111.06
510,526157,39196.81
511,526157,52513.45
512,526157,36510.03
513,526157,51224.97
514,526157,38050.1
515,526157,51213.41
516,526157,52338.88
517,526157,51683.54
518,526159,36263.78
519,526159,51982.83
520,526159,50680.86
521,526159,51445.52
522,526159,51426.72
523,526159,52153.87
524,526159,51349.05
525,526159,46622.42
526,526159,48956.88
527,526159,53504.75
528,526159,53445.02
529,526159,40376.51
530,526159,51600.55
531,526159,46129.8
532,526159,37035.51
533,526159,50332.54
534,526159,48455.32
535,526159,41997.35
536,526159,41958.29
537,526159,51032.93
538,526159,46731.08
539,526159,41456.8
540,526159,52430.9
541,526159,51843.82
542,526159,39716.41
543,526160,37013.89
544,526160,35179.41
545,526160,37517.04
546,526160,37275.61
547,526160,52765.03
548,526160,51541.6
549,526160,53422.71
550,526160,40148.02
551,526160,34442.2
552,526162,52480.94
553,526162,36603.65
554,526166,42360.09
555,526166,42666.72
556,526166,50066.14
557,526166,37852.82
558,526167,52764.64
559,526167,41051.27
560,526168,51350.93
561,526169,36491.48
562,526169,39790.73
563,526169,54348.9
564,526169,52603.73
565,526169,38662.14
566,526169,51718.86
567,526170,46025.12
568,526170,39247.3
569,526170,36482.02
570,526170,42277.39
571,526170,42590.03
572,526170,46412.42
573,526170,41532.64
574,526170,51303.01
575,526170,52910.22
576,526170,52850.62
577,526170,49912.39
578,526170,43572.8
579,526170,51127.47
580,526170,39620.93
581,526170,39164.09
582,526170,40121.47
583,526170,47101.7
584,526170,38190.3
585,526170,45733.51
586,526171,43170.8
587,526171,50602.15
588,526171,51970.93
589,526171,41201.23
590,526171,42507.97
591,526171,40579.52
592,526172,39557.24
593,526172,37189.73
594,526172,52837.13
595,526172,51931.81
596,526173,44420.13
597,526174,34735.1
598,526174,49364.84
599,526174,51704.04
600,526174,51149.76
601,526174,52763.85
602,526174,50670.64
603,526174,41467.06
604,526174,57556.71
605,526174,51166.87
606,526174,50455.95
607,526174,38202.33
608,526174,51584.29
609,526174,36480.51
610,526174,41856.22
611,526174,52914.99
612,526174,42550.38
613,526174,52486.03
614,526174,53387.85
615,526174,51462.07
616,526174,53641.37
617,526174,52244.46
618,526174,44162.57
619,526174,49225
620,526174,52854.59
621,526175,50580.69
622,526175,40063.23
623,526175,46193.08
624,526175,38116.67
625,526175,40344.57
626,526175,52522.07
627,526175,45686.01
628,526176,53692.52
629,526176,52008.57
630,526176,34790.04
631,526176,42310.68
632,526176,55379.58
633,526176,53073.02
634,526176,41657.77
635,526176,44680.7
636,526176,43805.77
637,526176,50410.77
638,526176,51451.54
639,526180,51149.39
640,526181,39676.1
641,526181,52149.23
642,526181,50924.36
643,526181,50921.42
644,526181,48426.64
645,526181,51930.28
646,526186,53508
647,526186,51495.59
648,526186,41042.89
649,526186,36870.78
650,526187,40868.9
651,526187,42948.97
652,526187,52553.45
653,526187,38641.76
654,526187,47899.94
655,526190,44514.25
656,526190,51274.98
657,526191,36680.92
658,526192,45925.11
659,526192,37695.08
660,526192,48760.49
661,526192,52284.83
662,526193,42713.85
